id,last_scraped,host_id,latitude,longitude,property_type,accommodates,bedrooms,price
5800494,5/2/16,12812392,34.10033793,-118.3433609,Apartment,4,1,89.00
1737255,5/2/16,6397101,34.08795302,-118.3355055,House,2,1,87.00
7896552,5/2/16,32056988,34.10222691,-118.331831,Apartment,3,0,119.00
5078541,5/2/16,24879597,34.09926991,-118.3503453,Apartment,2,1,60.00
2653530,5/2/16,7836717,34.10473443,-118.3360988,Apartment,6,2,180.00
10250832,5/2/16,15762883,34.1047255,-118.320846,Apartment,4,1,125.00
10190176,5/2/16,5959138,34.10257281,-118.3490595,Apartment,4,1,150.00
6061362,5/2/16,29184696,34.09461479,-118.3538456,Apartment,2,1,79.00
8813794,5/2/16,42708128,34.1035559,-118.3370141,Apartment,2,1,75.00
6847634,5/2/16,10107225,34.10058964,-118.3109389,Apartment,3,0,100.00
6914067,5/2/16,6609708,34.0861709,-118.3370104,House,6,3,340.00
9194874,5/2/16,42721285,34.08636124,-118.312146,Apartment,2,1,52.00
10909137,5/2/16,56541346,34.08620647,-118.3096633,Apartment,1,1,700.00
2454957,5/2/16,7984293,34.08435093,-118.3414906,House,3,1,125.00
9532813,5/2/16,6779969,34.09405893,-118.3141692,Apartment,6,2,119.00
6780274,5/2/16,25715202,34.10118627,-118.3312473,Apartment,2,0,110.00
5050353,5/2/16,26074717,34.09373067,-118.3228277,House,4,2,155.00
5797082,5/2/16,24534390,34.10148278,-118.3468738,Apartment,4,0,99.00
9927130,5/2/16,19111817,34.09522252,-118.3469204,Apartment,2,1,49.00
5667261,5/2/16,11854515,34.09147727,-118.3321569,Apartment,2,0,115.00
3373443,5/2/16,12812866,34.10268976,-118.3379335,Condominium,8,3,198.00
8550801,5/2/16,8917310,34.09813239,-118.338392,Apartment,2,0,90.00
12369637,5/2/16,12169518,34.10167432,-118.3477659,Apartment,3,1,139.00
1407208,5/2/16,970048,34.10446513,-118.3142761,House,8,2,188.00
1476237,5/2/16,7900637,34.09388631,-118.318834,Apartment,2,0,125.00
8550539,5/2/16,7089643,34.09901118,-118.3374629,Apartment,2,0,95.00
7399789,5/2/16,1306698,34.09807721,-118.3411381,House,2,1,129.00
11499624,5/2/16,60569191,34.10348662,-118.3356063,Apartment,3,0,99.00
171239,5/2/16,816926,34.09478504,-118.3359293,House,2,1,89.00
8811568,5/2/16,25589644,34.09968729,-118.3417777,Apartment,2,1,65.00
95252,5/2/16,507445,34.08493394,-118.336158,House,5,2,175.00
9081373,5/2/16,47287361,34.10164301,-118.3122536,Apartment,6,2,125.00
12612572,5/2/16,59346676,34.10141076,-118.3116324,Apartment,5,1,98.00
6190025,5/2/16,3035398,34.10312987,-118.3468097,Apartment,2,1,64.00
5206830,5/2/16,26937133,34.09560055,-118.3527637,Apartment,5,1,180.00
1733329,5/2/16,8258320,34.08792082,-118.340314,Apartment,2,0,120.00
3766933,5/2/16,13652414,34.08583081,-118.3126144,Apartment,3,1,100.00
7895696,5/2/16,2723037,34.09654253,-118.3428781,House,12,4,399.00
6191756,5/2/16,16718741,34.10283488,-118.3366688,Apartment,6,2,249.00
10974870,5/2/16,28005117,34.08808738,-118.3107886,Apartment,1,1,49.00
947846,5/2/16,4418650,34.09850051,-118.3402595,Apartment,2,1,130.00
7435907,5/2/16,37935472,34.09374796,-118.3112425,Apartment,1,1,54.00
4224505,5/2/16,21921895,34.09595247,-118.3312242,House,8,4,375.00
11545135,5/2/16,46163087,34.09751187,-118.3458564,Apartment,2,0,109.00
1340079,5/2/16,6197767,34.09550092,-118.3520764,Apartment,2,1,77.00
1340531,5/2/16,7270887,34.09338385,-118.3332911,Apartment,2,1,99.00
9007392,5/2/16,47036384,34.09499222,-118.3537233,Apartment,3,1,95.00
5337222,5/2/16,9762413,34.10241449,-118.3275383,Apartment,4,0,99.00
12087402,5/2/16,26870024,34.10151818,-118.3193845,Apartment,2,1,36.00
12041572,5/2/16,59346676,34.10156782,-118.3126841,Apartment,3,0,95.00
3960894,5/2/16,9895778,34.09108701,-118.3156548,Apartment,2,1,97.00
8155116,5/2/16,29439276,34.10002344,-118.3467615,Apartment,3,0,100.00
9465872,5/2/16,39528519,34.09839421,-118.3475515,Apartment,1,1,23.00
4550611,5/2/16,16718741,34.10149272,-118.3371338,Apartment,6,2,232.00
9138111,5/2/16,10079257,34.10409962,-118.3336384,Apartment,2,1,130.00
12545963,5/2/16,67987445,34.10211824,-118.3457034,Apartment,2,1,35.00
9595953,5/2/16,6962940,34.10198812,-118.347354,Apartment,4,1,99.00
2124764,5/2/16,10836658,34.10311247,-118.3497364,Apartment,2,1,75.00
10120209,5/2/16,7782015,34.10212956,-118.3461539,Apartment,4,1,110.00
7367634,5/2/16,13834943,34.09777896,-118.3544924,Apartment,1,1,44.00
1534891,5/2/16,6543126,34.08655795,-118.334412,House,2,1,135.00
3369810,5/2/16,7728214,34.1019873,-118.3112248,Apartment,2,0,75.00
10971937,5/2/16,9762413,34.10257225,-118.3393729,Apartment,2,0,99.00
2388460,5/2/16,12201603,34.10336201,-118.3424479,Apartment,1,1,28.00
11988861,5/2/16,59346676,34.10124743,-118.3110757,Apartment,3,0,74.00
7826164,5/2/16,36157478,34.10102625,-118.3404321,Apartment,3,1,149.00
6451564,5/2/16,33688295,34.102631,-118.3356406,Apartment,3,0,102.00
6713685,5/2/16,35148822,34.1032106,-118.3481716,Apartment,4,2,199.00
6910305,5/2/16,12418276,34.10298875,-118.3413748,Apartment,2,1,65.00
10449219,5/2/16,11742692,34.09288544,-118.3361944,House,2,1,85.00
8153793,5/2/16,42540019,34.08884926,-118.329897,Apartment,7,3,249.00
11758289,5/2/16,59346676,34.10172596,-118.3115999,Apartment,2,0,76.00
8284633,5/2/16,43682356,34.10438642,-118.3173682,Apartment,2,1,65.00
9321531,5/2/16,9250479,34.10295923,-118.340757,Bed & Breakfast,6,1,46.00
8087831,5/2/16,13962818,34.10203259,-118.3443499,Apartment,5,2,160.00
8153392,5/2/16,43046570,34.09248287,-118.3397045,Apartment,1,1,50.00
12085528,5/2/16,62973512,34.104548,-118.324132,Apartment,2,1,70.00
11497273,5/2/16,1216959,34.09649867,-118.3457079,Apartment,2,0,80.00
7827222,5/2/16,40643788,34.10075924,-118.3282617,Loft,2,0,199.00
2254795,5/2/16,6609984,34.10221753,-118.3326215,Apartment,2,1,105.00
1273249,5/2/16,5258902,34.08857717,-118.322025,Apartment,2,1,85.00
5205622,5/2/16,26930341,34.09524986,-118.359602,Apartment,4,0,130.00
6385255,5/2/16,16718741,34.10188662,-118.3372202,Apartment,7,2,235.00
6647394,5/2/16,4752128,34.09617998,-118.3470374,Apartment,2,1,70.00
1076726,5/2/16,5924860,34.08909506,-118.3422769,Apartment,2,1,125.00
8613384,5/2/16,14078914,34.09393815,-118.336647,Apartment,4,2,125.00
5205451,5/2/16,26870024,34.10213264,-118.3210727,Apartment,2,1,54.00
11300270,5/2/16,59060520,34.10504008,-118.3288954,Apartment,2,1,75.00
7237017,5/2/16,37891022,34.09668637,-118.3553239,Apartment,3,1,140.00
4353236,5/2/16,9843837,34.09356376,-118.3390055,Apartment,2,0,98.00
6646952,5/2/16,34793546,34.09624933,-118.3406423,Apartment,4,1,130.00
8088701,5/2/16,14848617,34.10194417,-118.3466272,Apartment,2,1,65.00
9138054,5/2/16,47579916,34.10272268,-118.3410746,Apartment,2,1,88.00
3303522,5/2/16,5309820,34.09541518,-118.3440186,Apartment,5,0,197.00
4286567,5/2/16,19298557,34.09389476,-118.3380382,Apartment,6,1,135.00
10971211,5/2/16,56920123,34.1005018,-118.3420403,Apartment,2,1,75.00
3631047,5/2/16,5309820,34.1036087,-118.3368718,Apartment,6,2,259.00
9922426,5/2/16,23088284,34.10421829,-118.3299349,Apartment,4,0,79.00
3172084,5/2/16,13274011,34.10399046,-118.3340327,Apartment,10,2,250.00
8196372,5/2/16,14056278,34.10042292,-118.3270517,Apartment,4,0,50.00
5990027,5/2/16,21985492,34.10365188,-118.3454613,Apartment,2,0,115.00
2188902,5/2/16,10871073,34.09743576,-118.3504853,House,1,1,59.00
2254340,5/2/16,7984293,34.08561925,-118.3413922,House,2,1,110.00
7038334,5/2/16,30382646,34.10148518,-118.3385325,Apartment,4,1,110.00
11757760,5/2/16,43268229,34.10316272,-118.3307307,Apartment,2,0,74.00
6973562,5/2/16,5068935,34.09867529,-118.3375782,Apartment,2,1,93.00
6121583,5/2/16,26860,34.09929889,-118.3293915,Apartment,1,1,50.00
6645894,5/2/16,34786866,34.09339924,-118.3296537,House,4,1,125.00
12214816,5/2/16,16862442,34.09242698,-118.322525,Apartment,1,1,68.00
6119932,5/2/16,30487708,34.0978159,-118.3174884,Apartment,8,3,169.00
8741323,5/2/16,45857274,34.10146506,-118.337513,Apartment,6,2,220.00
9331156,5/2/16,34405493,34.10054387,-118.3463764,House,1,1,24.00
9593244,5/2/16,49652322,34.10153812,-118.3356587,Apartment,5,1,149.00
9331072,5/2/16,34405493,34.09938908,-118.3457069,House,1,1,28.00
9976550,5/2/16,13274011,34.1032441,-118.3326267,Apartment,11,3,325.00
6578378,5/2/16,19298557,34.0953258,-118.3382256,House,6,2,235.00
4701138,5/2/16,24301478,34.10224512,-118.3171321,Apartment,2,1,110.00
12148896,5/2/16,11498910,34.10276741,-118.3328182,Apartment,3,1,125.00
6316189,5/2/16,32861717,34.08797848,-118.3250149,Apartment,2,1,85.00
6185114,5/2/16,30487708,34.09937446,-118.3175186,Apartment,6,2,129.00
10575510,5/2/16,35098474,34.10335072,-118.3301139,Apartment,8,2,169.00
6184591,5/2/16,30487708,34.09969762,-118.3185532,Apartment,4,0,69.00
7715091,5/2/16,16718741,34.10155183,-118.3359093,Apartment,10,3,335.00
8543591,5/2/16,12622229,34.08964423,-118.3264438,Apartment,1,1,55.00
6645056,5/2/16,17984804,34.10383047,-118.337049,Condominium,4,1,150.00
7344349,5/2/16,16130546,34.08403423,-118.3121685,Apartment,4,1,88.00
4023455,5/2/16,3150378,34.09588542,-118.3311549,House,5,2,349.00
10773232,5/2/16,55726802,34.10148339,-118.3597662,House,2,1,115.00
6185687,5/2/16,30487708,34.09850052,-118.3184114,Apartment,2,0,69.00
6120099,5/2/16,30487708,34.09824634,-118.3190173,Apartment,6,2,149.00
12737792,5/2/16,21904647,34.09155666,-118.3112621,House,1,1,27.00
10968018,5/2/16,56880156,34.10415271,-118.3299885,Apartment,2,0,85.00
9993348,5/2/16,23126768,34.10059433,-118.3477917,Loft,5,2,169.00
8411934,5/2/16,34405493,34.10117068,-118.3460943,Apartment,3,1,66.00
10246948,5/2/16,5400725,34.10107775,-118.3177656,Apartment,1,1,50.00
12737292,5/2/16,21904647,34.09117698,-118.3120615,House,1,1,24.00
10836671,5/2/16,34325180,34.09368142,-118.336787,House,2,1,129.00
8411820,5/2/16,34405493,34.10009111,-118.3465854,Apartment,2,1,63.00
2122866,5/2/16,6397101,34.08672153,-118.3356092,House,4,2,187.00
7887537,5/2/16,10660408,34.10219263,-118.3356571,Apartment,6,2,289.00
8149574,5/2/16,17981722,34.10123883,-118.3373637,Apartment,6,2,349.00
7037077,5/2/16,13576641,34.09664162,-118.3507882,Apartment,2,1,115.00
6053918,5/2/16,31416462,34.10010263,-118.3264991,Apartment,3,1,185.00
9118301,5/2/16,33941099,34.10105501,-118.3152815,Apartment,2,1,40.00
1138572,5/2/16,1000609,34.09848864,-118.3454178,Apartment,3,0,99.00
9461699,5/2/16,49030688,34.10128929,-118.313373,Apartment,3,1,79.00
2187181,5/2/16,2429070,34.09424725,-118.3326855,House,2,1,65.00
3891085,5/2/16,19965317,34.1030043,-118.3483027,Apartment,6,1,119.00
5660492,5/2/16,24534390,34.09963307,-118.3354031,Apartment,6,1,115.00
7298826,5/2/16,20675797,34.08870219,-118.3340425,Apartment,5,1,120.00
745094,5/2/16,3907271,34.10227578,-118.3419179,Apartment,3,1,79.00
6119085,5/2/16,30487708,34.09811263,-118.3190004,Apartment,6,2,139.00
4021948,5/2/16,20850626,34.10329158,-118.3466465,Apartment,2,1,60.00
5136071,5/2/16,8917310,34.09831215,-118.3367554,Apartment,2,0,85.00
6250146,5/2/16,32460777,34.09165277,-118.3201684,Bungalow,2,1,200.00
2578501,5/2/16,6609984,34.09737459,-118.3410552,Apartment,2,1,115.00
11547092,5/2/16,60555752,34.10184126,-118.3388891,Apartment,2,1,90.00
6969357,5/2/16,25116009,34.0988254,-118.342189,Apartment,2,1,110.00
6641593,5/2/16,79434,34.10455655,-118.3202473,Apartment,2,1,60.00
6732105,5/2/16,13101492,34.10303127,-118.3468657,Apartment,2,1,99.00
5920679,5/2/16,13274011,34.10400608,-118.3326089,Apartment,10,2,250.00
9461837,5/2/16,4885045,34.0933439,-118.3206401,Apartment,2,1,99.00
548916,5/2/16,2324191,34.09458905,-118.3115573,House,1,1,40.00
8937539,5/2/16,46726768,34.08654208,-118.3170139,Apartment,6,1,144.00
3891245,5/2/16,8821084,34.08410281,-118.3419136,Apartment,8,1,198.00
11033751,5/2/16,39965644,34.08932963,-118.3133913,Apartment,2,1,69.00
8609804,5/2/16,11083388,34.09886271,-118.3264477,Apartment,3,1,148.00
2865671,5/2/16,12545869,34.09844601,-118.3479044,Apartment,10,2,200.00
10705968,5/2/16,23126768,34.10010468,-118.3344062,Apartment,4,1,129.00
9918285,5/2/16,7172568,34.09467092,-118.3384247,Bungalow,2,0,125.00
8345393,5/2/16,29065360,34.10232079,-118.3340684,Apartment,6,3,349.00
6378801,5/2/16,16639878,34.10095284,-118.3375859,Apartment,4,1,125.00
9852160,5/2/16,23126768,34.10178718,-118.3392885,Apartment,6,2,179.00
3626207,5/2/16,18266289,34.09236004,-118.342026,Apartment,2,1,55.00
4936821,5/2/16,10813315,34.0997631,-118.3436129,Apartment,6,2,236.00
9852010,5/2/16,23126768,34.10137392,-118.3319693,Apartment,3,0,109.00
3953732,5/2/16,16644446,34.09677335,-118.325624,Apartment,8,3,299.00
5395436,5/2/16,20666868,34.09941445,-118.3203333,House,4,1,175.00
6378446,5/2/16,24534390,34.10209598,-118.3497237,Apartment,6,1,119.00
7558102,5/2/16,22447424,34.09769165,-118.3595959,Apartment,2,1,68.00
8542648,5/2/16,23053574,34.10210985,-118.3116113,Apartment,2,0,70.00
5593497,5/2/16,17570614,34.08585962,-118.3437958,House,2,0,120.00
6576559,5/2/16,34009594,34.09797751,-118.3510909,Apartment,3,0,125.00
7494057,5/2/16,7249546,34.09924195,-118.3457325,Apartment,2,1,75.00
674757,5/2/16,3024138,34.10131968,-118.3157195,Apartment,1,1,75.00
2906508,5/2/16,14848617,34.09980869,-118.3481416,Apartment,2,1,65.00
4449088,5/2/16,23088284,34.10230258,-118.3314947,Apartment,5,1,105.00
6181624,5/2/16,23422877,34.1028508,-118.3416079,Apartment,2,0,159.00
9392693,5/2/16,45941379,34.08906932,-118.3229237,Apartment,2,1,49.00
2919858,5/2/16,2318835,34.09387826,-118.3380052,Apartment,2,1,99.00
7033390,5/2/16,7512640,34.10175037,-118.3356029,Apartment,2,1,89.00
5263847,5/2/16,19030870,34.10413894,-118.3162255,Apartment,1,1,40.00
20965,5/2/16,79697,34.09845333,-118.3215066,House,2,1,74.00
7952072,5/2/16,41934208,34.10317866,-118.3471746,Apartment,2,1,115.00
9262722,5/2/16,48033276,34.10139145,-118.3565935,House,4,2,300.00
742974,5/2/16,34583,34.09921033,-118.3527584,House,2,1,95.00
8214040,5/2/16,3920470,34.08439821,-118.3106578,Apartment,4,2,145.00
12473871,5/2/16,65994068,34.08422135,-118.3144374,Apartment,2,2,148.00
1336273,5/2/16,1000609,34.09790054,-118.3465965,Apartment,4,0,106.00
2250184,5/2/16,4372306,34.10109449,-118.3507731,House,7,2,300.00
6247835,5/2/16,30375768,34.10411554,-118.3337001,Apartment,1,0,125.00
6640005,5/2/16,34748161,34.09580113,-118.3483769,House,10,4,250.00
10637708,5/2/16,54920746,34.10133119,-118.3457216,Apartment,7,3,299.00
8408767,5/2/16,11524850,34.0990467,-118.3113561,Apartment,1,1,55.00
11941998,5/2/16,49820341,34.0918269,-118.3384374,Apartment,3,1,125.00
1265252,5/2/16,6888509,34.10437136,-118.3271115,Apartment,4,1,60.00
5066364,5/2/16,26161768,34.08687237,-118.3302237,Apartment,2,1,168.00
11423297,5/2/16,23551218,34.10231493,-118.334195,Apartment,2,1,99.00
6442537,5/2/16,24175063,34.10149934,-118.3363666,Apartment,5,2,225.00
9978671,5/2/16,14658837,34.10281871,-118.3489204,Apartment,3,1,200.00
12471806,5/2/16,34405493,34.08499353,-118.311723,House,1,1,23.00
2182456,5/2/16,2622454,34.10076731,-118.328768,Apartment,2,1,70.00
7886494,5/2/16,23088284,34.10295485,-118.3318037,Apartment,4,0,95.00
11228054,5/2/16,39489266,34.09945088,-118.3500982,Apartment,1,1,35.00
5459204,5/2/16,11704942,34.09789494,-118.3153899,Apartment,4,1,99.00
543874,5/2/16,2673845,34.10112365,-118.3180338,Apartment,1,1,49.00
6376541,5/2/16,33234149,34.10163414,-118.3325473,Apartment,2,0,90.00
12209186,5/2/16,29548304,34.10282684,-118.3430626,Apartment,2,0,135.00
4803572,5/2/16,24746749,34.08689084,-118.3434111,Apartment,2,1,70.00
9980859,5/2/16,5400725,34.1025635,-118.3156045,Apartment,4,1,75.00
8293522,5/2/16,23088284,34.09996705,-118.3122234,Apartment,4,0,88.00
2181972,5/2/16,2569016,34.09814856,-118.3386621,Apartment,2,0,85.00
7745691,5/2/16,40713344,34.09508698,-118.332436,Apartment,2,1,99.00
1593645,5/2/16,1487170,34.09482523,-118.3508768,Bungalow,4,1,140.00
10703161,5/2/16,49427129,34.10195219,-118.3445047,Apartment,4,1,55.00
6902003,5/2/16,25229156,34.0964442,-118.3369761,Apartment,4,1,150.00
7295184,5/2/16,30382646,34.1033596,-118.338811,Apartment,4,1,112.00
9392118,5/2/16,45941379,34.09051585,-118.3247884,Apartment,2,1,49.00
9523191,5/2/16,25242788,34.09470332,-118.3189331,Apartment,2,1,50.00
12520307,5/2/16,59245761,34.09676322,-118.3100515,Apartment,3,0,75.00
10440595,5/2/16,9762413,34.10174755,-118.3463503,Apartment,3,1,99.00
9654155,5/2/16,49907537,34.09789135,-118.3419305,Apartment,3,1,90.00
4738799,5/2/16,20675797,34.09301485,-118.319623,Apartment,5,1,125.00
8342315,5/2/16,24559311,34.10084366,-118.3133146,Apartment,6,2,220.00
9653032,5/2/16,23494530,34.094606,-118.3467758,House,2,1,55.00
8409218,5/2/16,16644446,34.10290221,-118.3279231,Apartment,6,2,199.00
9462304,5/2/16,29548304,34.10070631,-118.3463383,Apartment,2,1,135.00
1412082,5/2/16,7612711,34.09618491,-118.3531212,Apartment,2,1,80.00
1722111,5/2/16,9078277,34.10067638,-118.3419051,Apartment,3,1,159.00
7987503,5/2/16,11736428,34.10095469,-118.3436123,Apartment,2,1,79.00
8800004,5/2/16,46112269,34.09570894,-118.3472154,Apartment,1,1,95.00
9062110,5/2/16,14078914,34.09380958,-118.3364794,Apartment,2,1,75.00
254244,5/2/16,49235,34.10451876,-118.3195932,Apartment,1,1,75.00
5129843,5/2/16,11704942,34.09758543,-118.3153239,Apartment,5,1,99.00
5824790,5/2/16,2918489,34.08610408,-118.3131221,House,6,1,180.00
4867720,5/2/16,13284034,34.09607354,-118.330508,Apartment,2,1,135.00
4016851,5/2/16,20828139,34.09992038,-118.3209015,House,2,1,59.00
3563980,5/2/16,9762413,34.10208212,-118.3262476,Apartment,3,0,99.00
745916,5/2/16,3911724,34.09994928,-118.3464054,Apartment,1,1,110.00
8342087,5/2/16,24559311,34.10110283,-118.3145813,Apartment,6,2,222.00
3361279,5/2/16,12658759,34.09224481,-118.325014,Apartment,3,0,109.00
10831414,5/2/16,7728214,34.09977661,-118.3111836,Apartment,3,0,85.00
3950106,5/2/16,1771595,34.10363721,-118.3143493,House,2,1,82.00
6178163,5/2/16,9762413,34.10107027,-118.3362187,Apartment,5,0,109.00
3818815,5/2/16,9762413,34.10201539,-118.3278816,Apartment,3,0,99.00
476526,5/2/16,191129,34.09639489,-118.3493177,Apartment,4,1,85.00
844002,5/2/16,279341,34.08439556,-118.3248178,Townhouse,4,2,199.00
1983711,5/2/16,10235525,34.09316588,-118.3395031,Apartment,4,2,129.00
10634442,5/2/16,54898500,34.10336094,-118.3347829,Apartment,1,1,80.00
11027629,5/2/16,29548304,34.1034807,-118.332654,Apartment,2,0,135.00
738427,5/2/16,3858964,34.09509465,-118.3250868,House,3,1,105.00
6272671,5/2/16,14288198,34.10415738,-118.3359914,Apartment,2,0,79.00
5194844,5/2/16,6609984,34.09626346,-118.3479879,Apartment,2,1,115.00
6636625,5/2/16,26495953,34.10181806,-118.3479597,Apartment,3,1,100.00
3913756,5/2/16,16390508,34.09881717,-118.3169136,Apartment,4,0,99.00
1327886,5/2/16,7206559,34.09680798,-118.3393749,House,4,1,150.00
934609,5/2/16,969636,34.08346766,-118.3429333,Apartment,2,1,118.00
4867585,5/2/16,13284034,34.09319796,-118.3309551,Apartment,2,1,135.00
10371574,5/2/16,34506667,34.1021681,-118.3274695,Apartment,5,1,169.00
2244705,5/2/16,2918489,34.09018551,-118.3192399,Apartment,3,1,120.00
9847062,5/2/16,42065668,34.10414904,-118.3317463,Apartment,2,1,70.00
8274123,5/2/16,15108278,34.10173131,-118.3377329,Apartment,6,2,249.00
1138715,5/2/16,5935363,34.10113399,-118.3365232,Apartment,6,2,249.00
4997209,5/2/16,9762413,34.09897574,-118.3152184,Apartment,4,0,99.00
6373475,5/2/16,33209497,34.10388067,-118.3344355,Apartment,2,0,75.00
2506843,5/2/16,12831394,34.10231684,-118.340361,Apartment,2,1,120.00
7749690,5/2/16,40602933,34.09902941,-118.3155325,Apartment,4,0,145.00
8445943,5/2/16,12201603,34.10332668,-118.3338273,Apartment,1,1,28.00
3030982,5/2/16,5425676,34.09247982,-118.3200445,Apartment,2,1,89.00
10764207,5/2/16,47261451,34.10080155,-118.3139208,Apartment,2,1,65.00
7421845,5/2/16,38878544,34.1034012,-118.3343436,Apartment,2,1,69.00
3061046,5/2/16,9762413,34.10280195,-118.3390685,Apartment,5,2,179.00
11157369,5/2/16,58020560,34.10213945,-118.3437738,Apartment,4,1,152.00
11550540,5/2/16,56238747,34.08588093,-118.3394374,Apartment,2,0,77.00
5717811,5/2/16,29643876,34.09486671,-118.3236103,Apartment,3,1,89.00
2768581,5/2/16,9078277,34.10088056,-118.3427114,Apartment,2,1,149.00
8666813,5/2/16,10913039,34.10152768,-118.3138888,Apartment,3,1,89.00
81569,5/2/16,3967730,34.10379803,-118.3396153,Apartment,3,1,99.00
81543,5/2/16,3967730,34.10347209,-118.3387339,Apartment,2,1,95.00
9847216,5/2/16,42065668,34.1023949,-118.3297738,Apartment,2,1,50.00
1261013,5/2/16,6868614,34.0874437,-118.335867,House,6,2,99.00
9321766,5/2/16,9843837,34.0946642,-118.3404298,Apartment,2,0,98.00
12651035,5/2/16,68717662,34.0887707,-118.3109799,Apartment,4,1,65.00
7748747,5/2/16,15735406,34.09577367,-118.3409243,Apartment,3,1,122.00
12401724,5/2/16,66206065,34.0904471,-118.3128357,House,3,1,50.00
10042123,5/2/16,49652322,34.10076187,-118.3423475,Apartment,3,1,75.00
11483895,5/2/16,59683440,34.09819699,-118.3342838,Apartment,4,0,102.00
6044394,5/2/16,31369238,34.09545893,-118.3577946,Apartment,2,1,255.00
5716701,5/2/16,4671556,34.10031738,-118.3120508,Apartment,2,1,190.00
11680340,5/2/16,4597097,34.08731403,-118.3136502,Apartment,3,1,120.00
4078088,5/2/16,20675797,34.09250808,-118.3208476,Apartment,2,1,60.00
1531825,5/2/16,8170759,34.09715924,-118.3607281,House,1,1,80.00
9942276,5/2/16,51094982,34.08598518,-118.309735,Apartment,2,1,100.00
669590,5/2/16,2622454,34.10165742,-118.3306499,Apartment,2,1,70.00
8599538,5/2/16,45255018,34.10108809,-118.3156794,Apartment,4,1,110.00
2635631,5/2/16,6514112,34.09175099,-118.3387504,Apartment,2,1,65.00
5136021,5/2/16,8917310,34.0983826,-118.3367482,Apartment,2,0,85.00
6479496,5/2/16,33847866,34.10191245,-118.3447047,Apartment,3,1,105.00
4688171,5/2/16,13163009,34.08735117,-118.3147394,Apartment,3,1,90.00
2176725,5/2/16,10609432,34.10434682,-118.3328989,Apartment,2,1,140.00
7158759,5/2/16,37489936,34.09069523,-118.3254076,Apartment,3,2,150.00
10632128,5/2/16,20828139,34.1013595,-118.3211297,House,2,1,59.00
11680621,5/2/16,11001577,34.09004089,-118.3158731,Apartment,2,1,66.00
9975182,5/2/16,42065668,34.10414066,-118.3314434,Apartment,7,2,150.00
5322135,5/2/16,24175063,34.10248963,-118.3360431,Apartment,6,2,225.00
6501622,5/2/16,33982216,34.10385011,-118.3413795,Apartment,2,0,149.00
5256414,5/2/16,27207281,34.10331323,-118.3309335,Apartment,2,1,48.00
11482236,5/2/16,27558537,34.09497913,-118.3100345,Apartment,4,1,89.00
7025743,5/2/16,27725014,34.10300801,-118.3242336,Apartment,5,2,199.00
10434980,5/2/16,53750543,34.10031693,-118.3147068,Apartment,2,1,79.00
8862058,5/2/16,23118355,34.1022546,-118.351732,House,6,4,410.00
5060900,5/2/16,9890120,34.1009343,-118.3100889,Apartment,2,1,79.00
9320716,5/2/16,11507720,34.10446934,-118.3124493,Apartment,4,1,90.00
9667897,5/2/16,24559311,34.10175243,-118.3149395,Apartment,4,1,135.00
10500291,5/2/16,54007381,34.10220706,-118.3368667,Apartment,4,1,149.00
7178604,5/2/16,6199788,34.10244952,-118.3330412,Apartment,6,2,119.00
931796,5/2/16,1000609,34.09926175,-118.3470796,Apartment,3,0,99.00
8722973,5/2/16,45782472,34.10109388,-118.3442914,Apartment,1,1,85.00
3946518,5/2/16,1771595,34.10445369,-118.3133999,House,4,1,109.00
11612857,5/2/16,38018396,34.09672091,-118.3376795,Apartment,2,1,80.00
9646716,5/2/16,41068652,34.10193037,-118.3518437,Apartment,4,1,114.00
7418427,5/2/16,37935472,34.09187928,-118.3116796,House,1,1,59.00
10236473,5/2/16,52611503,34.08675197,-118.3146106,Bungalow,3,0,89.00
11481614,5/2/16,13962818,34.10325394,-118.3424468,Apartment,2,1,105.00
12006979,5/2/16,64215856,34.10409109,-118.3316498,Apartment,4,1,120.00
10040872,5/2/16,51540659,34.10135063,-118.3381252,Apartment,2,1,139.00
1914371,5/2/16,9929667,34.10300216,-118.337747,Apartment,3,1,159.00
10958327,5/2/16,9896419,34.10096168,-118.337837,Apartment,3,1,139.00
11744730,5/2/16,62332825,34.09826842,-118.3583765,House,2,1,58.00
4076998,5/2/16,18377661,34.08417787,-118.3233312,House,2,1,117.00
8205212,5/2/16,43268229,34.10256808,-118.330712,Apartment,2,1,64.00
7112752,5/2/16,24489600,34.10139442,-118.3124594,Apartment,2,1,100.00
3944721,5/2/16,976457,34.09915802,-118.3431193,Apartment,2,1,40.00
7090357,5/2/16,5350177,34.10221319,-118.3416064,Apartment,3,1,130.00
2830156,5/2/16,14478216,34.09940279,-118.3426714,Apartment,2,1,75.00
4206697,5/2/16,21824867,34.1012431,-118.3482368,Apartment,2,1,100.00
536647,5/2/16,2424053,34.10308491,-118.3391931,Apartment,3,1,50.00
2437011,5/2/16,12455557,34.08870465,-118.3253343,Apartment,2,1,79.00
4403905,5/2/16,22860465,34.10480513,-118.3245132,Apartment,3,0,110.00
4730678,5/2/16,17981722,34.10254024,-118.3253216,Apartment,6,2,299.00
339123,5/2/16,1397408,34.09571784,-118.3455501,Loft,2,1,63.00
2305098,5/2/16,11533349,34.10014746,-118.3424406,Apartment,1,1,60.00
6706460,5/2/16,26495953,34.10013022,-118.3481741,Apartment,3,0,92.00
729420,5/2/16,3677865,34.09395878,-118.3365921,Apartment,3,1,149.00
